"","GEOID","totPop","pctWhite","pctBlack","pctAmInd","pctAsian","pctPacIs","pctOther","pctHisp","pctNoHS","pct15_24","pctUnder45","pctOver65","pctDisab"
"4257","01378",773,95.99,0,0.39,0.52,0,3.1,1.94,8,9.7,35.45,21.6,13.1
"4273","01379",830,91.08,2.53,0,1.57,0,4.82,2.77,5.99,6.27,41.2,20.36,16.7
"4289","01420",40737,80.59,4.92,0.4,3.59,0,10.5,26.16,17.12,16.73,61.54,13.64,15.3
"4305","01430",6253,95.99,0.94,0,0.16,0,2.91,1.3,2.85,11.58,57.32,11.69,9.7
"4321","01431",3215,97.08,0.4,0.12,0.65,0,1.74,3.27,8.3,12.94,47.65,14.68,9.5
"4337","01432",7762,90.32,3.47,0,4.21,0,2,5.94,3.38,8.14,56.44,12.41,9.4
"4353","01434",1875,64.37,17.23,1.65,6.51,0,10.24,14.72,3.56,3.79,52.8,14.08,11
"4369","01436",3392,96.64,0,0,1.39,0,1.98,4.75,12.15,16.13,54.48,17.81,10.4
"4385","01438",711,99.72,0.28,0,0,0,0,0,16.67,15.75,66.67,13.5,0
"4401","01440",20555,89.86,2.37,0.05,1.6,0,6.12,9.17,11.38,10.99,54.75,15.31,13.6
"4417","01450",11301,91.65,0.17,0.07,4.68,0,3.43,1.67,2.76,13.29,49.68,13.95,8.2
"4433","01451",4625,92.56,2.14,0.22,3.26,0,1.82,3.2,2.09,11.72,48.02,16.69,7
"4449","01452",4642,94.79,3.66,0,0.34,0,1.21,3.02,3.79,12.73,47.59,15.27,7
"4465","01453",41579,81.81,5.82,0.1,3.22,0,9.05,18.87,13.86,11.22,56.07,16.07,12.9
"4481","01460",9935,89.38,0.38,0.09,6.09,0,4.06,1.13,2.49,10.85,51.76,14.47,12.5
"4497","01462",11271,93.03,2.4,0,2.01,0,2.56,5.9,6.01,11.79,49.89,16.06,8.4
"4513","01463",12083,93.24,1.01,0,2.39,0,3.36,3.05,4.91,11.98,51.87,13.99,10.3
"4529","01464",7598,75.32,6.91,0,5.25,0.16,12.36,11.2,12.7,10.2,49.79,14.41,13.5
"4545","01467",363,92.84,0,0,2.48,0,4.68,0,0,12.12,41.32,29.75,15.2
"4561","01468",4024,96.15,0,0.57,3.28,0,0,0.94,9.03,11.26,50.57,16.82,10.5
"4577","01469",7632,94.79,0.52,0,1.47,0,3.22,2.63,4.46,11.67,55.95,14.27,9
"4593","01473",7665,98.89,0.2,0,0.33,0,0.59,3.41,5.69,9,50.23,16.99,9.1
"4609","01474",1823,99.34,0,0,0,0,0.66,4.94,7.54,13.66,43.01,17.17,11.1
"4625","01475",10798,94.81,1.03,0,1.29,0,2.87,3.45,10.6,11.74,56.7,14.21,12.7
"4641","01501",16549,94.86,1.55,0.07,2.02,0,1.5,4.47,5.54,10.96,48.92,19.53,11
"4657","01503",3144,97.07,0.54,0,1.69,0,0.7,0.7,4.84,11.58,46.53,20.96,10.1
"4673","01504",9246,95.18,2.01,0.38,0.27,0,2.16,2.8,5.45,15.86,55.52,11.98,9
"4689","01505",4581,95.48,0.26,0,2.97,0,1.29,1.92,4.01,13.73,50.91,17.11,9.6
"4705","01506",3431,90.67,1.25,0,1.49,0,6.59,0,11.72,7.43,52.14,20.55,10.8
"4721","01507",13482,96.22,0.73,0.19,0.62,0,2.24,4.21,4.62,12.55,53.98,12.92,10.4
"4737","01510",13899,89.39,3.29,0.85,1.03,0,5.44,17.05,8.03,14.02,59.3,13.42,13.8
"4753","01515",2159,98.33,0.93,0.32,0,0,0.42,1.76,8.13,9.17,54.19,15.93,10.5
"4769","01516",8794,95.28,0.27,0,1.26,0,3.18,7.63,3.97,16.45,55.12,10.34,9.4
"4785","01518",3919,95.36,0.03,0,4.06,0,0.56,2.07,3.29,6.94,62.98,19.83,11.8
"4801","01519",6741,81.2,8.08,0,5.01,0,5.7,3.92,4.87,10.13,52.23,14.72,9
"4817","01520",15645,93.44,1.53,0.04,2.04,0,2.94,3.06,2.77,11.14,53.05,15.51,8.9
"4833","01521",2539,96.73,0.91,0,0,0,2.36,2.88,6.68,12.21,49.94,15.48,10.4
"4849","01522",3176,96.41,0.76,0,2.3,0,0.54,8.6,3.66,13.13,54.97,20.72,9.6
"4865","01523",7749,91.02,5.14,0.13,0.48,0.22,3.02,8.39,15.3,14.12,55.96,15.91,9
"4881","01524",6902,95.29,2.17,0,0.61,0.13,1.8,3.58,9.89,18.88,50.68,15.75,10.3
"4897","01525",400,86.25,0,0,0,0,13.75,13.75,14.29,13,72,3,4
"4913","01527",13630,91.54,1.09,0.07,3.48,0.48,3.32,1.34,7.55,13.12,52.41,16.79,12
"4929","01529",3242,97.5,0.46,0,0.03,0,2,1.08,9.34,12.18,55.03,11.54,12.7
"4945","01531",1298,99.31,0,0,0.46,0,0.23,0.54,10.78,11.33,46.22,12.87,13.6
"4961","01532",14985,85.52,2.38,0.26,7.99,0.05,3.79,3.06,3.73,11.44,52.43,15.74,6.9
"4977","01534",6311,97.37,0.71,0.1,1.28,0.06,0.48,6.43,5.53,11.58,52.12,15.64,13.5
"4993","01535",4764,98.85,0.63,0,0.5,0,0.02,1.01,8.62,14.27,51.83,15.26,9.1
"5009","01536",7786,86.42,3.75,0,6.22,0,3.61,9.65,5.55,14.12,58.22,12.27,8.9
"5025","01537",2289,94.06,0.04,0,1.75,0,4.15,6.6,15.5,15.9,65.62,15.12,16.7
"5041","01540",11484,90.78,1.64,0,2.24,0,5.35,4.7,5.77,11.24,54.43,13.85,13.1
"5057","01541",3443,94.42,0.78,0,0.46,0,4.33,3.19,1.93,11.07,43.45,20.53,6.6
"5073","01542",2314,97.02,2.16,0.35,0,0,0.48,0.48,11.12,5.57,52.03,14.91,16.1
"5089","01543",8586,96.62,0.05,0,1.11,0,2.22,4.02,2.37,15.64,57.55,10.72,6
"5105","01545",36666,72.67,3.05,0.17,18.71,0,5.39,5.21,5,12.42,54.9,16.27,9.4
"5121","01550",16894,80,3.74,0.4,0.31,0,15.54,32.09,18.45,13.22,56.72,16,18.9
"5137","01560",4401,75.3,3.75,0,14.5,0,6.45,7.04,3.92,9.41,58.87,13.38,10.3
"5153","01561",294,54.42,0,0,31.63,0,13.95,0,0,0,20.41,45.92,29.3
"5169","01562",11913,94.84,1.01,0,3.59,0,0.56,3.79,10.41,9.62,49.75,18.15,13.5
"5185","01564",8052,97.64,0.5,0.41,0.2,0,1.25,4.61,4.57,11,47.49,17.37,8.5
"5201","01566",5618,93.68,0.93,0,2.26,0,3.13,3.88,4.06,12.6,51.37,18.6,11.9
"5217","01568",7762,84.08,6.33,0,3.17,0,6.43,4.48,2.9,10.86,55.68,12.5,4.9
"5233","01569",13939,94.35,2.12,0,2.23,0,1.29,1.54,6.03,14.65,54.77,12.83,10.9
"5249","01570",16971,88.38,3.16,0,1.07,0,7.39,11.37,12.9,12.11,53.08,18.8,16.3
"5265","01571",11682,92.45,1.95,0.39,2.75,0,2.46,2.8,7.8,19.2,58.91,13.55,10.2
"5281","01581",18982,70.43,2.76,0.63,24,0,2.19,5.27,2.86,9.45,58.13,13.47,7.4
"5297","01583",7676,88.85,5.64,0.1,1.41,0,4,12.21,12.64,10.68,56.59,16.6,11.9
"5313","01585",4574,96.83,0.13,0,1.09,0,1.95,1.11,8.97,7.85,46.98,21.8,11.6
"5329","01588",9775,88.18,2.92,0.28,1.59,0,7.04,5.78,7.13,13.3,57.73,15.21,10.7
"5345","01590",9385,92.12,3.64,0,1.26,0.2,2.78,0.43,2.28,11.31,50.31,14.82,9.4
"5361","01602",23854,78.87,7.62,0.03,5.75,0,7.73,11.67,7.82,18.91,55.11,16.51,10.5
"5377","01603",19336,68.11,12.44,0.07,11.74,0.05,7.6,21.94,18.9,16.24,60.28,14.12,16.6
"5393","01604",37468,66.89,13.7,1.03,8.92,0,9.46,20.71,12.96,12.28,64.04,12,15.9
"5409","01605",28820,63.21,17.23,0.1,6.29,0.08,13.08,29.12,18.4,15.37,65.79,13.16,16.6
"5425","01606",19729,79.03,11.35,0.11,5.6,0,3.91,9.19,8.65,11.66,54.74,15.22,13.8
"5441","01607",8583,64.43,23.38,0.17,5.21,0,6.8,13.62,17.16,12.15,60.24,10.75,17.3
"5457","01608",3639,46.33,26.55,2.61,4.23,0,20.28,40.59,30.29,19.65,72.22,7.39,23.5
"5473","01609",21142,76.67,8.06,0.7,6.9,0,7.67,16.56,15.91,30.63,60.53,17.07,14.6
"5489","01610",23040,59.9,13.13,0.62,9.04,0.09,17.22,36.5,26.28,31.75,72.06,7.49,14.1
"5505","01611",2241,87.01,5.89,0,0.22,0.45,6.43,8.79,4.63,12.85,58.72,11.96,13.1
"5521","01612",4870,90.02,7.35,0,0.57,0.12,1.93,2.73,2.83,18.5,54.52,16.65,8.9
"5537","01701",32570,83.21,5.15,0.42,8.06,0,3.17,5.72,4.19,9.28,47.67,19.65,10.6
"5553","01702",39149,61.68,8.88,0.53,8.63,0.03,20.26,24.13,14.53,14.63,65.36,11.51,11.7
"5569","01718",813,57.81,0,0,26.45,0,15.74,5.29,0,23.99,75.28,5.41,11.9
"5585","01719",5794,72.54,0.78,0,21.59,0,5.09,3.66,3.63,13.43,53.97,11.34,5.8
"5601","01720",22684,69.91,1.78,0.1,25.1,0.11,2.99,3.08,3.04,10.62,51.6,15.8,7.7
"5617","01721",17576,82.9,2.65,0.14,10.29,0,4.02,7.06,4.28,9.98,56.08,14.85,7
"5633","01730",14053,78.82,3.74,0.19,14.67,0,2.58,3.57,3.22,10.08,53.93,17.67,9.5
"5649","01731",2061,77.05,3.25,0,10.72,0,8.98,13.49,0.1,13.29,92.14,0.49,6.4
"5665","01740",5236,93.54,0.34,0,4.34,0,1.78,1.87,0.81,11.46,52.64,12.95,6.8
"5681","01741",5186,86.48,0,0.39,11.24,0,1.89,1.62,2.74,11.38,45.6,17.57,6.4
"5697","01742",19350,83.24,3.97,0,6.96,0,5.83,7.12,4.91,8.64,48.32,19.56,8.4
"5713","01745",588,92.69,0,0,5.44,0,1.87,5.27,0,7.31,69.05,10.54,4.3
"5729","01746",14634,91.78,1.34,0,4.36,0,2.52,3.96,2.7,11.13,54.07,14.57,7.2
"5745","01747",5951,97.63,0.64,0,0.42,0,1.31,2.2,5.43,10.37,50.85,16.74,10.4
"5761","01748",17178,86.04,1.82,0.2,9.73,0,2.21,2.63,3.26,10.37,56.51,11,6.5
"5777","01749",19868,92.87,1.26,0,2.46,0,3.41,6.42,8.87,12,52.51,17.84,10.7
"5793","01752",39776,78.91,3,0.11,5.89,0.09,11.99,14,7.2,11.66,56.56,14.08,11
"5809","01754",10600,91.05,1.47,0,2.82,0,4.66,2.89,4.31,8.33,51.02,16.05,9.7
"5825","01756",6068,93.01,0.15,0,1.62,0,5.22,0.96,1.68,14.52,49.92,15.19,5.6
"5841","01757",28862,83.01,2.38,0.08,2.8,0.05,11.69,13.43,9.81,10.21,57.75,15.06,9.7
"5857","01760",35763,81.67,1.72,0.07,13.3,0.01,3.22,4.02,2.83,8.88,56.06,15.46,7.8
"5873","01770",4301,91.35,0.47,0,4.86,0,3.32,3.91,0.77,10.53,48.87,16.69,5
"5889","01772",9486,82.44,1.71,0,13.51,0,2.34,2.84,3.39,13.19,51.76,14.15,8.2
"5905","01773",4775,87.04,2.32,0,7.75,0,2.89,3.85,1.7,9.74,35.81,28.13,12.7
"5921","01775",7098,91.77,0.01,0,3.93,0,4.28,2.83,0.69,11.4,52.92,16.65,6.4
"5937","01776",18940,84.52,0.89,0.03,10.81,0,3.74,2.24,1.14,11.09,51.01,15.74,5.9
"5953","01778",13970,84.8,0.58,0,11.28,0.39,2.96,4.08,1.54,11.37,52.03,17.97,6.9
"5969","01801",40350,79.76,7.16,0,7.92,0,5.16,4.85,5.9,11.98,56.02,16.42,11.1
"5985","01803",27059,75.45,4.93,0.12,16.26,0.17,3.06,2.24,4.08,10.78,53.72,19.66,10.5
"6001","01810",35609,80.3,2.78,0.08,14.01,0,2.83,4.39,2.65,13.95,53.72,14.6,6.1
"6017","01821",33016,86.71,2.61,0,8,0.15,2.53,3,6.89,13.29,55.29,15.37,10.1
"6033","01824",25955,87.8,0.67,0.38,9.13,0,2.02,3.27,3.45,11.35,50.51,17.62,9.2
"6049","01826",31101,88.65,3.85,0,3.92,0.05,3.53,6.18,8.5,12.31,56.81,15.42,9.8
"6065","01827",3345,93.78,0,0,4.51,0,1.7,1.35,2.86,15.34,48.94,15.34,6
"6081","01830",26695,80.29,3.68,0.04,1.39,0,14.59,21.22,12.41,11.83,59.39,14.4,14.5
"6097","01832",23419,82.26,2.42,0.12,0.98,0.09,14.13,24.67,11.18,12.7,60.14,11.47,14.5
"6113","01833",8649,95.44,1.1,0.36,0.98,0,2.12,3.92,2.53,11.99,51.42,14.33,8.5
"6129","01834",6749,97.96,0.92,0.31,0.22,0,0.59,4.92,3.76,16.65,49.18,17.11,10.1
"6145","01835",13166,87.51,3.53,0,2.23,0,6.74,10.57,4.89,12.3,58.72,11.56,10.6
"6161","01840",5560,44.28,5.18,1.04,0,0,49.5,85.79,40.46,13.87,64.57,13.24,18.2
"6177","01841",48827,52.2,4.45,0.46,1.44,0,41.45,84.77,35.76,17.75,68.53,9.09,11.9
"6193","01843",25454,52.7,5.53,0.06,4.77,0,36.94,70.4,26.87,14.27,68.91,10.03,12.1
"6209","01844",50019,76.48,3.93,0.84,3.84,0,14.91,28.96,12.35,15.49,56.78,15.09,11.7
"6225","01845",30589,86.76,2.7,0.03,6.62,0,3.89,6.32,3.34,15,55.73,15.03,8.7
"6241","01850",16267,67.74,12.31,0.47,6.22,0,13.25,28.79,16.07,16.51,70.71,7.81,11
"6257","01851",30574,45.69,5.82,1.12,42.75,0.06,4.56,12.02,21.82,13.83,63.22,10.43,10.4
"6273","01852",34939,70.06,7.14,0.76,13.39,0,8.64,18.97,18.29,12.81,61.65,12.5,13.6
"6289","01854",29561,61.96,6.61,0.11,23.68,0.2,7.44,20.13,22.12,26.35,67.94,10.12,12.2
"6305","01860",6839,97.12,0.15,0,0.91,0,1.83,3.92,5.29,12.93,44.98,19.51,14.1
"6321","01862",10223,82.22,5.53,0,3.81,0,8.45,7.34,8.94,12.65,52.05,14.77,10.4
"6337","01863",9131,85.6,1.29,0,9.12,0.11,3.88,4.63,5.86,10.35,50.59,19.31,12.9
"6353","01864",15642,90.88,1.41,0.24,4.46,0,3,1.44,3.65,12.19,52.6,14.02,9.1
"6369","01867",25048,92.64,0.34,0.18,4.67,0,2.17,2.78,3.07,10.26,52.48,16.29,9.6
"6385","01876",30807,92.27,1.87,0.06,3.43,0,2.36,1.65,5.14,12.46,50.93,17.43,10.9
"6401","01879",12345,87.74,1.09,0.17,7.44,0,3.56,3.27,5.17,12.72,53.37,11.15,9.7
"6417","01880",26648,93.03,1.37,0.04,2.21,0,3.35,4.6,6.68,9.85,50.09,18.63,10.8
"6433","01886",24194,78.67,0.79,0,18.85,0,1.69,1.9,2.67,13.74,54.29,12.87,6.7
"6449","01887",23658,89.37,3.34,0,4.89,0.05,2.33,1.62,4.45,13.46,53.64,15.35,10.1
"6465","01890",22677,83.21,0.27,0,12.8,0.04,3.68,2.13,1.67,9.85,53.02,17.5,5.6
"6481","01901",1759,40.25,16.83,0.4,0.97,0,41.56,47.58,29.42,20.24,53.89,23.19,23.2
"6497","01902",49172,38.92,16.16,0.36,7.99,0.09,36.48,47.09,25.57,14.42,66.31,11.4,16
"6513","01904",17142,79.7,5.49,0.09,2.85,0,11.87,24.53,10.17,12.66,57.99,14.6,11.2
"6529","01905",25465,45.05,13.47,0.66,10.09,0,30.72,41.76,23.21,15.45,66.98,9.72,12.9
"6545","01906",28165,89.68,3.09,0.47,4.95,0,1.81,6,7.91,11.06,48.11,20.58,14.4
"6561","01907",14950,95.04,0.86,0,0.87,0,3.23,3.3,3.23,10.35,50.39,19.46,10.2
"6577","01908",3495,95.74,1,0,1.4,0,1.86,1.6,2.82,9.53,38.34,26.01,13.6
"6593","01913",17378,94.46,0.79,0.29,1.15,0,3.32,2.71,6.06,12.53,52.25,15.88,14.3
"6609","01915",41731,93.36,2.04,0.06,1.84,0.05,2.65,4.48,5.62,15.98,53.83,17.27,12
"6625","01921",8270,93.92,0,0,2.36,0,3.72,1.15,2.33,10.7,47.82,17.32,8.1
"6641","01922",3276,93.71,2.87,0,1.16,0,2.26,3.51,5.29,13.77,47.83,19.63,5.7
"6657","01923",27457,93.79,1.7,0.04,1.81,0,2.66,3.82,5.35,10.71,50.09,21.42,11.3
"6673","01929",3713,98.98,0,0,0,0,1.02,0.54,1.01,8.38,47.32,17.1,11.4
"6689","01930",30049,94.54,1.61,0.11,1.66,0,2.08,2.3,9.06,9.42,44.14,22.35,12.2
"6705","01937",174,100,0,0,0,0,0,0,22.99,0,52.87,0,56.3
"6721","01938",13901,95.8,1.22,0,0.81,0,2.17,3.5,3.29,11.76,45.42,21.42,9.7
"6737","01940",13484,91.43,1.73,0,4.78,0,2.06,2.45,2.76,10.81,51.68,18.58,7.4
"6753","01944",5370,99.03,0,0,0.6,0,0.37,1.64,2.94,11.64,42.48,23.15,8.9
"6769","01945",20488,95.6,1.55,0,1.55,0,1.31,4.61,2.19,9.18,44.86,22.37,8.1
"6785","01949",9779,91.98,1.47,0.05,1.52,0,4.97,6.75,7.7,12.33,52.68,18.87,12.6
"6801","01950",17990,92.35,1.53,0,3.49,0,2.63,1.4,2.85,9.09,43.66,20.46,8.5
"6817","01951",3755,97.2,0.8,0,0,0,2,2.9,2.59,9.35,37.04,19.47,8.5
"6833","01952",9227,95.09,0.98,0.15,0.95,0.2,2.63,3.45,8.02,9.92,48,19.52,14.3
"6849","01960",52564,89.99,3.41,0.3,0.98,0,5.33,10.5,9.93,11.52,49.51,21.79,14.9
"6865","01966",7212,97.53,0.17,0,0.06,0,2.25,1.53,2.45,7.43,36.62,29.34,11.1
"6881","01969",6298,95.94,1,0,1.24,0,1.83,0.95,3.03,9.16,50.38,15.66,9.5
"6897","01970",43155,77.15,5.93,0.57,1.99,0,14.36,19.45,9.25,15.78,59.25,15.01,13.2
"6913","01982",8020,93.3,0.19,0,5.12,0.14,1.25,1.26,1.91,11.8,55.9,14.26,7.7
"6929","01983",6551,96.82,0.14,0,2.38,0,0.66,1.53,2.71,9.92,50.51,22.84,12.6
"6945","01984",5208,92.22,2.11,0,3.74,0,1.92,5.17,1.44,35.87,62.29,15.73,8.1
"6961","01985",4581,98.01,0,0,0.87,0,1.11,1.42,1.78,14.19,46.85,17.05,8.5
"6977","02019",17016,93.48,1.75,0,1.1,0,3.68,2.67,5.13,11.45,55.51,13.3,7.5
"6993","02021",23134,81.64,6.63,0.06,7.53,0.05,4.09,3.86,3.85,9.15,54.33,18.19,10.2
"7009","02025",8449,97.47,0.69,0.08,0.76,0,1.01,0.92,2.17,7.65,51.44,17.13,8.3
"7025","02026",25360,83.61,8.77,0.22,2.99,0.06,4.35,9.22,5.61,10.9,51.66,19.18,10.4
"7041","02030",5987,85.52,1.52,0,9.79,0,3.17,3.82,1.94,16.45,50.23,17.86,6.7
"7057","02032",4455,85.52,3.32,0,8.04,0,3.12,1.55,1.37,9.83,57.28,14.73,8.3
"7073","02035",17535,89.96,5.24,0,2.05,0,2.75,3.81,6.26,10.8,53.77,17.73,11.7
"7089","02038",33022,90.41,0.99,0,5.56,0.02,3.03,2.3,2.79,15.51,56.06,11.87,8.2
"7105","02043",23298,96.41,0.36,0,2.08,0,1.15,1.13,1.39,9.67,48.78,21.43,7.9
"7121","02045",10424,96.16,0.46,0.11,1.25,0,2.02,2.25,3.56,9.04,38.29,23.27,13.4
"7137","02047",92,100,0,0,0,0,0,0,0,16.3,29.35,43.48,43.5
"7153","02048",23761,89.23,3.19,0.23,5.11,0,2.23,4.24,2.2,12.53,57.63,10.58,7.8
"7169","02050",26152,95.48,0.55,0.17,0.59,0.07,3.15,1.78,4.32,13.22,50.11,16.53,10.3
"7185","02052",12748,93.39,0.86,0,4.76,0,0.99,2.12,1.48,12.51,55.91,12.39,6.1
"7201","02053",13244,92.31,2.91,0.02,2.99,0,1.77,1.18,4.72,14.56,53.07,13.34,8.4
"7217","02054",8202,94.07,2.1,0,1.37,0,2.46,4.68,2.7,11.69,49.87,17.35,8.4
"7233","02056",11317,87.29,6.37,0.46,1.74,0,4.14,7.18,7.83,11.55,53.18,13.07,6.8
"7249","02061",10987,96.27,0.37,0,1.54,0.25,1.57,1.27,2.78,10.3,52.43,17.24,7.6
"7265","02062",29201,83.18,7.3,0,6.72,0,2.81,6.91,5.29,10.48,55.79,17.35,11.4
"7281","02066",18101,95.18,0.8,0,0.42,0.36,3.24,0.97,2.93,10.66,45.37,21.25,7.9
"7297","02067",18377,77.1,2.82,0.04,16.29,0,3.74,4.4,2.79,11.7,53.01,15.09,7.2
"7313","02071",1696,54.66,29.01,1.12,4.95,0,10.26,14.09,18.42,9.96,58.31,12.21,8.6
"7329","02072",28534,74.47,14.42,0.67,4.28,0,6.16,4.22,9.17,11.82,51.28,18.37,12
"7345","02081",19378,90.98,1.19,0.17,3.33,0,4.33,6.09,5.33,12.23,52.73,17.61,9.6
"7361","02090",15880,87.68,0.72,0,8.26,0,3.34,2.29,3.1,10.81,50.14,18.89,8.4
"7377","02093",11734,96.51,2.56,0.03,0.64,0,0.27,2.83,2.93,12.54,52.59,13.73,7.6
"7393","02108",4082,86.43,4.61,0.12,3.7,0,5.14,4.92,3.7,11.73,62.86,14.01,7.9
"7409","02109",3853,84.04,4.41,0,8.12,0,3.43,3.69,5.96,7.14,62.29,16.25,12.8
"7425","02110",2449,81.95,1.14,0,5.23,4.37,7.31,1.43,1.64,1.96,39.08,26.42,12.1
"7441","02111",7926,38.8,4.11,0.49,53.52,0,3.08,5.55,24.54,19.52,63.07,13.61,10.7
"7457","02113",7531,94.14,0.49,0.21,1.65,0,3.51,7.81,4.36,12.63,78.01,10.42,9
"7473","02114",13516,79.98,4.69,0.06,9.88,0,5.39,11.82,4.9,9.65,69.29,11.84,8.5
"7489","02115",29108,64.94,9.09,0.13,15.8,0.11,9.93,15.12,11.86,57.17,82.23,7.62,9
"7505","02116",23118,75.03,5.91,0.19,14.36,0,4.51,7.55,7.73,17.07,59.7,16.66,8.5
"7521","02118",27830,53.45,19.6,0.33,14.69,0,11.93,18.3,15.17,10.78,65.83,11.54,13.6
"7537","02119",28199,16.27,55.57,1.5,3.45,0.02,23.19,29.69,25.2,16.9,64,11.89,16.4
"7553","02120",14928,44.98,22.79,0.23,17.74,0,14.26,23.93,16.59,42.48,79.48,7.17,12
"7569","02121",29919,9.05,67.63,0,0.55,0,22.76,31.44,20.73,15.92,66.14,11.86,16.4
"7585","02122",25059,34.83,31.74,0.14,21.16,0,12.13,11.53,21.74,12.07,64.68,10.34,13.1
"7601","02124",55821,23.8,61.99,0.65,6.3,0,7.27,17.46,18.18,13.5,64.96,12.73,17.4
"7617","02125",34358,35.15,34.7,0.38,11.17,0,18.6,21.52,17.81,17.02,68.13,9.65,14.3
"7633","02126",29591,8.08,84.04,0.17,1.15,0,6.56,15.84,15.39,12.17,60.39,13.1,18.6
"7649","02127",36898,81.98,7.25,0.17,4.59,0,6.02,10.38,8.39,7.89,72.49,8.63,11.4
"7665","02128",46927,61.7,3.14,0.25,4.87,0.03,30.01,56.37,29.82,12.46,68.95,9,12.8
"7681","02129",19414,78.64,7.56,0,7.96,0,5.83,11.76,8.41,6.77,65.07,10.04,8.3
"7697","02130",40377,65.56,13.83,0.31,6.34,0,13.96,22.16,8.03,9.55,65.99,12.63,10.3
"7713","02131",33771,58.11,26.03,0.77,2.05,0,13.04,26.19,10.12,11.24,60.12,12.34,12.6
"7729","02132",28487,81.4,7.06,0.03,6.9,0,4.61,7.47,7.16,6.95,50.57,19.09,12.9
"7745","02134",19424,59.68,4.6,0.49,25.34,0,9.87,12.25,7.73,26.96,84.04,5.3,5.7
"7761","02135",44760,71.73,4.77,0.28,14.49,0.19,8.53,12.04,7.65,15.61,73.65,12.5,10
"7777","02136",34223,37.27,45.03,0.27,1.79,0,15.64,27.11,14.04,14.24,59.57,12.85,12.9
"7793","02138",38835,72.78,5.44,0.08,15.33,0.07,6.3,8.41,2.08,31.13,72.56,12.92,6.3
"7809","02139",38272,65.04,12.78,0.3,15.76,0.13,5.99,8.8,5.03,21.08,75.68,8.88,6.3
"7825","02140",21338,60.47,20.99,0.07,15.06,0,3.4,7.62,5.72,12.03,67.04,12.71,7.5
"7841","02141",14052,67.98,7.56,0.18,16.5,0.11,7.68,15.1,10.41,14.94,73.19,11.73,8.3
"7857","02142",3294,58.89,5.53,0,29.02,0,6.56,10.53,0.2,20.92,77.14,8.65,6.1
"7873","02143",26151,76.44,4.44,0.39,11.81,0,6.91,8.96,7.37,12.44,75.25,8.84,7.2
"7889","02144",25277,85.14,4.02,0.02,6.8,0.04,3.98,5.23,5.28,16.64,73.58,10.04,8.1
"7905","02145",26868,67.67,11.6,0.02,9.84,0,10.86,17.82,14.65,13.29,69.06,9.33,9.2
"7921","02148",61354,53.77,17.14,0.02,23.28,0.03,5.75,9.28,13.47,11.6,63.59,12.21,10.7
"7937","02149",45596,59.49,18.64,0.96,6.93,0.13,13.84,26.61,19.1,12.88,65.56,10.49,10.1
"7953","02150",39842,50.77,6.87,0.1,3.21,0,39.05,66.88,30.23,12.19,70.93,8.88,13.7
"7969","02151",53976,79.01,5.66,0.22,4.71,0,10.39,32.47,17.67,10.33,57.6,14.9,12.9
"7985","02152",18535,93.35,1.99,0.05,0.62,0,4,8.84,5.12,8.64,49.39,18.46,12.4
"8001","02155",59793,74.76,9.32,0.13,10.91,0.08,4.8,5.37,7.41,17.22,62.49,13.95,8.3
"8017","02163",2401,65.85,4.12,0.33,24.61,0,5.08,13.54,0,17.87,96.83,0,2.2
"8033","02169",56584,64.78,6.16,0.07,25.62,0.01,3.35,3.9,9.78,9.54,58.81,15.86,12.5
"8049","02170",19367,52.01,3.62,0.66,41.08,0.76,1.87,0.97,16.39,13.21,55.66,14.42,9.9
"8065","02171",18170,55.57,3.75,0.09,38.12,0,2.47,2.49,11.72,10.45,54.18,17.3,9.8
"8081","02176",28116,88.85,2.63,0,5.94,0,2.58,3.75,4.74,11.39,56.61,16.31,9.8
"8097","02180",22144,92.13,2.72,0,3.28,0,1.87,3.73,5.85,8.69,51.8,20.01,11.4
"8113","02184",37207,81.88,3.14,0.17,12.11,0,2.7,2.19,5.81,9.15,55.12,16.66,10.5
"8129","02186",27568,74.07,14.97,0.16,6.48,0,4.32,3.15,4.78,15.5,58.08,15.97,7.9
"8145","02188",15287,79.8,9.26,0.31,6.5,0,4.13,3.64,6.36,10.37,54.94,19.79,11.4
"8161","02189",15603,86.9,6.45,0,3.43,0,3.22,3.88,9.3,14.39,55.95,14.52,11.1
"8177","02190",17196,87.92,2.49,0.16,6.63,0,2.8,2.66,5.95,9.42,52.4,16.97,10.6
"8193","02191",8298,91.91,0.74,0,6.4,0,0.95,1.58,4.87,11,44.76,21.82,13.3
"8209","02199",1149,70.41,0,0,29.59,0,0,4.61,0.98,5.74,55.35,23.24,6.8
"8225","02203",25,100,0,0,0,0,0,0,0,0,0,100,52
"8241","02210",3196,83.26,5.26,0,8.07,0,3.41,2.88,0,6.66,67.3,9.61,3.3
"8257","02215",25619,65.52,4.76,0.07,21.5,0.04,8.11,11.35,4.69,61.78,91.1,2.27,5.4
"8273","02301",62929,35.74,46.51,0.22,1.85,0,15.68,11.38,21.29,14.39,62.51,12.7,13.7
"8289","02302",32497,47.82,34.22,0.43,1.25,0.16,16.12,10.58,12.37,12.78,60.12,12.91,13.4
"8305","02322",4482,74.07,14.39,0.31,7.39,0,3.84,5.18,9.68,11.33,54.04,14.21,14.5
"8321","02324",27397,84.24,8.83,0.22,2.2,0.05,4.45,4.07,5.94,24.7,61.93,13.65,8.8
